product_id,parent_product_id,title,description,features
B00TYLW3T2,B08VSHJG6F,"Masterpieces 750 Piece Jigsaw Puzzle for Adults and Family - Lakeside Retreat - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience; Random Cut - All Masterpieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces; Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle; We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - Masterpieces is an American Puzzle & Game Company; We support you with our missing piece replacement 100% guarantee; If you have any questions, you can contact us directly for additional support"
B07Q88LRLV,B07Q88LRLV,"MasterPieces 750 Piece Jigsaw Puzzle for Adults and Family - Sale On The Square - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B08WR8VRG2,B08WR8VRG2,"Masterpieces 750 Piece Jigsaw Puzzle for Adults and Family - Fresh Farm Fruit - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B08WRH4JVY,B08VSHTPYR,"Masterpieces 300 Piece EZ Grip Jigsaw Puzzle - Coastal Getaway - 18""x24""",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; UNIQUE SHAPES: Puzzle features 300 pieces in a variety of cuts ensuring a challenge; interlocking pieces snap together for a secure fit; anti-glare matte finish reduces eye strain; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B0854PG51C,B0FHXSGT69,"MasterPieces - 300 Piece Jigsaw Puzzle, Large EZ Grip Shapes, Afternoon Siesta, Fun for Adults, Seniors, Family, Kids, Matte Finish, 18""x24""",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; finally, puzzles the whole family can enjoy together; UNIQUE SHAPES: Puzzle features 300 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: This puzzle is made from 100% recycled material and non-toxic soy-based inks; MasterPieces is an American Puzzle & Game Company; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B07MVZK44M,B08VTP2JRR,"MasterPieces - 300 Piece Jigsaw Puzzle, Large EZ Grip Shapes, Farmland Frolic, Fun for Adults, Seniors, Family, Kids, Matte Finish, 18"" x24",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; finally, puzzles the whole family can enjoy together; UNIQUE SHAPES: Puzzle features 300 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: This puzzle is made from 100% recycled material and non-toxic soy-based inks; MasterPieces is an American Puzzle & Game Company; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B08WR9TR95,B08TZ8BMQJ,"MasterPieces - 500 Piece Jigsaw Puzzle, Large EZ Grip Shapes, Free Wheeling, Fun for Adults, Seniors, Family, Kids, 19.25"" x 26.75""",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; UNIQUE SHAPES: Puzzle features 500 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; matte finish reduces eye strain; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: MasterPieces is an American Puzzle & Game Company; our puzzles are made from 100% recycled material and non-toxic soy-based inks; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B0854P2QDW,B0FRH1X9NJ,"MasterPieces - 300 Piece Jigsaw Puzzle, Large EZ Grip Shapes, Barnyard Beauties, Fun for Adults, Seniors, Family, Kids, Non-Glare Finish, 18""x24""",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; UNIQUE SHAPES: Puzzle features 300 pieces in a variety of cuts ensuring a challenge; interlocking pieces snap together for a secure fit; anti-glare matte finish reduces eye strain; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B0854P4GLK,B0FR1M2YQ3,"Masterpieces 300 Piece EZ Grip Jigsaw Puzzle - Autumn Warmth - 18""x24""",,"EXTRA LARGE PIECES: Our EZ Grip jigsaw puzzles feature oversized, thicker pieces for easy pick up and manipulation; thoughtfully crafted with small children and seniors in mind; designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; UNIQUE SHAPES: Puzzle features 300 pieces in a variety of cuts ensuring a challenge; interlocking pieces snap together for a secure fit; anti-glare matte finish reduces eye strain; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B07Q8B159R,B08TNWZMJP,"MasterPieces - 1000 Piece Jigsaw Puzzle, Drive Through on Route 66, Fun for Adults, Family, Kids, 19.25"" x 26.75""",,"CRUISING ROUTE 66: Calling all vintage car fanatics; puzzle brings the smokin’ hot rods from the 50’s back to life; perfect for creating fun moments and recalling the good old days with family and friends; a wonderful gift for yourself or any puzzle enthusiast; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; matte finish reduces eye strain; a vibrant, full-color poster is included to reference as you piece it together; ENVIRONMENTALLY RESPONSIBLE: MasterPieces is an American Puzzle & Game Company; our puzzles are made from 100% recycled material and non-toxic soy-based inks; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B07Q62DMZR,B08W8RSMMV,"MasterPieces 100 Piece Christmas Jigsaw Puzzle for Kids - The Polar Express - 14""x19""",,"Find The Right Fit – Designed with your little one in mind our piece count and piece size guide help determine the best matched puzzle by age and skill level for your child.; Screen Free Activity For Kids – Kids need time playing “in real life”. Help their creative thinking while also keeping them entertained. Build a strong connection with your child as you complete this activity with them.; Durable Design – Our puzzle board is made with 100% thick recycled material and non-toxic, soy-based inks. Each piece has a paper backing to make pieces sturdier so they can be enjoyed for years to come.; Mentally Stimulating - Our puzzles are designed to be both fun and challenging. A fun activity to promote problem solving, logical thinking, fine motor skill development, and spatial awareness.; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
